variable_specification,sample_group,max_scalar,min_scalar,nominal_2050
nemomod_entc_emissions_activity_ratio_scalar_pp_geothermal_co2,994,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_geothermal_n2o,995,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_hydropower_ch4,996,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_hydropower_co2,997,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_hydropower_n2o,998,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_nuclear_ch4,999,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_nuclear_co2,1000,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_nuclear_n2o,1001,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_ocean_ch4,1002,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_ocean_co2,1003,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_ocean_n2o,1004,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_oil_ch4,1005,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_oil_co2,1006,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_oil_n2o,1007,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_solar_ch4,1008,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_solar_co2,1009,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_solar_n2o,1010,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_waste_incineration_ch4,1011,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_waste_incineration_co2,1012,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_waste_incineration_n2o,1013,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_wind_ch4,1014,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_wind_co2,1015,1.0,1.0,1.0
nemomod_entc_emissions_activity_ratio_scalar_pp_wind_n2o,1016,1.0,1.0,1.0
nemomod_entc_fixed_cost_fp_hydrogen_electrolysis_mm_usd_per_gw,1017,1.0,1.0,300.0
nemomod_entc_fixed_cost_fp_hydrogen_gasification_mm_usd_per_gw,1018,1.0,1.0,150.0
nemomod_entc_fixed_cost_fp_hydrogen_reformation_mm_usd_per_gw,1019,1.0,1.0,150.0
nemomod_entc_fixed_cost_pp_biogas_mm_usd_per_gw,1020,1.0,1.0,25.81866715
nemomod_entc_fixed_cost_pp_biomass_mm_usd_per_gw,1021,1.0,1.0,33.1477090292107
nemomod_entc_fixed_cost_pp_coal_ccs_mm_usd_per_gw,1022,1.0,1.0,62.34
nemomod_entc_fixed_cost_pp_coal_mm_usd_per_gw,1023,1.0,1.0,26.64
nemomod_entc_fixed_cost_pp_gas_ccs_mm_usd_per_gw,1024,1.0,1.0,28.89
nemomod_entc_fixed_cost_pp_gas_mm_usd_per_gw,1025,1.0,1.0,11.08
nemomod_entc_fixed_cost_pp_geothermal_mm_usd_per_gw,1026,1.0,1.0,58.1687043209433
nemomod_entc_fixed_cost_pp_hydropower_mm_usd_per_gw,1027,1.0,1.0,16.5672993998171
nemomod_entc_fixed_cost_pp_nuclear_mm_usd_per_gw,1028,1.0,1.0,51.5358333333333
nemomod_entc_fixed_cost_pp_ocean_mm_usd_per_gw,1029,1.0,1.0,304.9504196
nemomod_entc_fixed_cost_pp_oil_mm_usd_per_gw,1030,1.0,1.0,12.04871134
nemomod_entc_fixed_cost_pp_solar_mm_usd_per_gw,1031,1.0,1.0,4.80884849465703
nemomod_entc_fixed_cost_pp_waste_incineration_mm_usd_per_gw,1032,1.0,1.0,38.72800073
nemomod_entc_fixed_cost_pp_wind_mm_usd_per_gw,1033,1.0,1.0,12.4628610974051
nemomod_entc_frac_min_share_production_fp_hydrogen_electrolysis,34,1.0,1.0,0.0
nemomod_entc_frac_min_share_production_fp_hydrogen_gasification,34,1.0,1.0,0.0
nemomod_entc_frac_min_share_production_fp_hydrogen_reformation,34,1.0,1.0,0.0
nemomod_entc_frac_min_share_production_pp_biogas,34,1.0,1.0,0.0
nemomod_entc_frac_min_share_production_pp_biomass,34,1.0,1.0,0.0
nemomod_entc_frac_min_share_production_pp_coal,34,1.0,1.0,0.01818027341103708
nemomod_entc_frac_min_share_production_pp_coal_ccs,34,1.0,1.0,0.0
nemomod_entc_frac_min_share_production_pp_gas,34,1.0,1.0,0.05247123205796769
nemomod_entc_frac_min_share_production_pp_gas_ccs,34,1.0,1.0,0.0
nemomod_entc_frac_min_share_production_pp_geothermal,34,1.0,1.0,0.0375
nemomod_entc_frac_min_share_production_pp_hydropower,34,1.0,1.0,0.6398947425871837
nemomod_entc_frac_min_share_production_pp_nuclear,34,1.0,1.0,0.01310086510851079
nemomod_entc_frac_min_share_production_pp_ocean,34,1.0,1.0,0.0
nemomod_entc_frac_min_share_production_pp_oil,34,1.0,1.0,0.01262565238298934
nemomod_entc_frac_min_share_production_pp_solar,34,1.0,1.0,0.05624999999999999
nemomod_entc_frac_min_share_production_pp_waste_incineration,34,1.0,1.0,0.0
nemomod_entc_frac_min_share_production_pp_wind,34,1.0,1.0,0.084564163509884
nemomod_entc_input_activity_ratio_fuel_production_fp_hydrogen_electrolysis_electricity,1034,1.0,1.0,1.30344335548796
nemomod_entc_input_activity_ratio_fuel_production_fp_hydrogen_gasification_biomass,1035,1.0,1.0,0.0
nemomod_entc_input_activity_ratio_fuel_production_fp_hydrogen_gasification_coal,1036,1.0,1.0,1.967
nemomod_entc_input_activity_ratio_fuel_production_fp_hydrogen_gasification_electricity,1037,1.0,1.0,0.0
nemomod_entc_input_activity_ratio_fuel_production_fp_hydrogen_reformation_electricity,1038,1.0,1.0,0.0
nemomod_entc_input_activity_ratio_fuel_production_fp_hydrogen_reformation_natural_gas,1039,1.0,1.0,1.315
nemomod_entc_input_activity_ratio_fuel_production_fp_hydrogen_reformation_oil,1040,1.0,1.0,0.0
nemomod_entc_input_activity_ratio_fuel_production_fp_natural_gas_electricity,1041,1.0,1.0,0.008876866840731
nemomod_entc_input_activity_ratio_fuel_production_fp_natural_gas_natural_gas_unprocessed,1042,1.0,1.0,1.0
nemomod_entc_input_activity_ratio_fuel_production_fp_petroleum_refinement_crude,1043,1.0,1.0,1.08695652173913
nemomod_entc_input_activity_ratio_fuel_production_fp_petroleum_refinement_electricity,1044,1.0,1.0,0.0
nemomod_entc_input_activity_ratio_fuel_production_me_coal_coal_deposits,1045,1.0,1.0,1.00230179028132
nemomod_entc_input_activity_ratio_fuel_production_me_coal_diesel,1046,1.0,1.0,0.0078260869565217
nemomod_entc_input_activity_ratio_fuel_production_me_coal_electricity,1047,1.0,1.0,0.0073657289002557
nemomod_entc_input_activity_ratio_fuel_production_me_coal_gasoline,1048,1.0,1.0,0.0004603580562659
nemomod_entc_input_activity_ratio_fuel_production_me_coal_natural_gas,1049,1.0,1.0,0.0050639386189258
nemomod_entc_input_activity_ratio_fuel_production_me_coal_oil,1050,1.0,1.0,0.0
nemomod_entc_input_activity_ratio_fuel_production_me_crude_diesel,1051,1.0,1.0,0.0376344086021506
nemomod_entc_input_activity_ratio_fuel_production_me_crude_electricity,1052,1.0,1.0,0.0354206198608476
nemomod_entc_input_activity_ratio_fuel_production_me_crude_gasoline,1053,1.0,1.0,0.0022137887413029
nemomod_entc_input_activity_ratio_fuel_production_me_crude_natural_gas,1054,1.0,1.0,0.0
nemomod_entc_input_activity_ratio_fuel_production_me_crude_oil,1055,1.0,1.0,0.0
nemomod_entc_input_activity_ratio_fuel_production_me_natural_gas_diesel,1056,1.0,1.0,0.0405405405405404
nemomod_entc_input_activity_ratio_fuel_production_me_natural_gas_electricity,1057,1.0,1.0,0.0381558028616851
nemomod_entc_input_activity_ratio_fuel_production_me_natural_gas_gasoline,1058,1.0,1.0,0.0023847376788553
nemomod_entc_input_activity_ratio_fuel_production_me_natural_gas_natural_gas,1059,1.0,1.0,0.0
nemomod_entc_input_activity_ratio_fuel_production_me_natural_gas_oil,1060,1.0,1.0,0.0
nemomod_entc_output_activity_ratio_fuel_production_fp_hydrogen_electrolysis_hydrogen,1061,1.0,1.0,1.0
nemomod_entc_output_activity_ratio_fuel_production_fp_hydrogen_gasification_hydrogen,1062,1.0,1.0,1.0
nemomod_entc_output_activity_ratio_fuel_production_fp_hydrogen_reformation_hydrogen,1063,1.0,1.0,1.0
nemomod_entc_output_activity_ratio_fuel_production_fp_natural_gas_hydrocarbon_gas_liquids,1064,1.0,1.0,0.0276
nemomod_entc_output_activity_ratio_fuel_production_fp_natural_gas_natural_gas,1065,1.0,1.0,0.949
nemomod_entc_output_activity_ratio_fuel_production_fp_petroleum_refinement_diesel,1066,1.0,1.0,0.2969
nemomod_entc_output_activity_ratio_fuel_production_fp_petroleum_refinement_gasoline,1067,1.0,1.0,0.4791
nemomod_entc_output_activity_ratio_fuel_production_fp_petroleum_refinement_hydrocarbon_gas_liquids,1068,1.0,1.0,0.04
nemomod_entc_output_activity_ratio_fuel_production_fp_petroleum_refinement_kerosene,1069,1.0,1.0,0.08595
nemomod_entc_output_activity_ratio_fuel_production_fp_petroleum_refinement_oil,1070,1.0,1.0,0.01405
nemomod_entc_output_activity_ratio_fuel_production_me_coal_coal,1071,1.0,1.0,1.0
nemomod_entc_output_activity_ratio_fuel_production_me_crude_crude,1072,1.0,1.0,1.0
nemomod_entc_output_activity_ratio_fuel_production_me_natural_gas_natural_gas_unprocessed,1073,1.0,1.0,1.0
nemomod_entc_renewable_energy_tag_pp_biogas,1074,1.0,1.0,0.0
nemomod_entc_renewable_energy_tag_pp_biomass,1075,1.0,1.0,0.0
nemomod_entc_renewable_energy_tag_pp_coal,1076,1.0,1.0,0.0
nemomod_entc_renewable_energy_tag_pp_coal_ccs,1077,1.0,1.0,0.0
nemomod_entc_renewable_energy_tag_pp_gas,1078,1.0,1.0,0.0
nemomod_entc_renewable_energy_tag_pp_gas_ccs,1079,1.0,1.0,0.0
nemomod_entc_renewable_energy_tag_pp_geothermal,1080,1.0,1.0,1.0
nemomod_entc_renewable_energy_tag_pp_hydropower,1081,1.0,1.0,1.0
nemomod_entc_renewable_energy_tag_pp_nuclear,1082,1.0,1.0,0.0
nemomod_entc_renewable_energy_tag_pp_ocean,1083,1.0,1.0,1.0
nemomod_entc_renewable_energy_tag_pp_oil,1084,1.0,1.0,0.0
nemomod_entc_renewable_energy_tag_pp_solar,1085,1.0,1.0,1.0
nemomod_entc_renewable_energy_tag_pp_waste_incineration,1086,1.0,1.0,0.0
nemomod_entc_renewable_energy_tag_pp_wind,1087,1.0,1.0,1.0
nemomod_entc_renewable_energy_tag_st_batteries,1088,1.0,1.0,0.0
nemomod_entc_renewable_energy_tag_st_compressed_air,1089,1.0,1.0,0.0
nemomod_entc_renewable_energy_tag_st_flywheels,1090,1.0,1.0,0.0
nemomod_entc_renewable_energy_tag_st_pumped_hydro,1091,1.0,1.0,0.0
nemomod_entc_reserve_margin,1092,1.0,1.0,1.15
nemomod_entc_reserve_margin_tag_technology_pp_biogas,1093,1.0,1.0,0.0
nemomod_entc_reserve_margin_tag_technology_pp_biomass,1094,1.0,1.0,1.0
nemomod_entc_reserve_margin_tag_technology_pp_coal,1095,1.0,1.0,1.0
nemomod_entc_reserve_margin_tag_technology_pp_coal_ccs,1096,1.0,1.0,1.0
nemomod_entc_reserve_margin_tag_technology_pp_gas,1097,1.0,1.0,1.0
nemomod_entc_reserve_margin_tag_technology_pp_gas_ccs,1098,1.0,1.0,1.0
nemomod_entc_reserve_margin_tag_technology_pp_geothermal,1099,1.0,1.0,1.0
nemomod_entc_reserve_margin_tag_technology_pp_hydropower,1100,1.0,1.0,1.0
nemomod_entc_reserve_margin_tag_technology_pp_nuclear,1101,1.0,1.0,1.0
nemomod_entc_reserve_margin_tag_technology_pp_ocean,1102,1.0,1.0,1.0
nemomod_entc_reserve_margin_tag_technology_pp_oil,1103,1.0,1.0,1.0
nemomod_entc_reserve_margin_tag_technology_pp_solar,1104,1.0,1.0,0.5
nemomod_entc_reserve_margin_tag_technology_pp_waste_incineration,1105,1.0,1.0,1.0
nemomod_entc_reserve_margin_tag_technology_pp_wind,1106,1.0,1.0,0.5
nemomod_entc_reserve_margin_tag_technology_st_batteries,1107,1.0,1.0,0.25
nemomod_entc_reserve_margin_tag_technology_st_compressed_air,1108,1.0,1.0,0.25
nemomod_entc_reserve_margin_tag_technology_st_flywheels,1109,1.0,1.0,0.25
nemomod_entc_reserve_margin_tag_technology_st_pumped_hydro,1110,1.0,1.0,0.25
nemomod_entc_residual_capacity_pp_biogas_gw,1111,1.0,1.0,0.0
nemomod_entc_residual_capacity_pp_biomass_gw,1112,1.0,1.0,0.0
nemomod_entc_residual_capacity_pp_coal_ccs_gw,1113,1.0,1.0,0.0
nemomod_entc_residual_capacity_pp_coal_gw,1114,1.0,1.0,1.747334609173885
nemomod_entc_residual_capacity_pp_gas_ccs_gw,1115,1.0,1.0,0.0
nemomod_entc_residual_capacity_pp_gas_gw,1116,1.0,1.0,0.0
nemomod_entc_residual_capacity_pp_geothermal_gw,1117,1.0,1.0,0.0
nemomod_entc_residual_capacity_pp_hydropower_gw,1118,1.0,1.0,121.4996023356515
nemomod_entc_residual_capacity_pp_nuclear_gw,1119,1.0,1.0,0.0
nemomod_entc_residual_capacity_pp_ocean_gw,1120,1.0,1.0,0.0
nemomod_entc_residual_capacity_pp_oil_gw,1121,1.0,1.0,2.996455333577114
nemomod_entc_residual_capacity_pp_solar_gw,1122,1.0,1.0,0.0
nemomod_entc_residual_capacity_pp_waste_incineration_gw,1123,1.0,1.0,0.0
nemomod_entc_residual_capacity_pp_wind_gw,1124,1.0,1.0,0.0
nemomod_entc_total_annual_max_capacity_investment_pp_biogas_gw,1125,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_investment_pp_biomass_gw,1126,1.0,1.0,0.0
nemomod_entc_total_annual_max_capacity_investment_pp_coal_ccs_gw,1127,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_investment_pp_coal_gw,1128,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_investment_pp_gas_ccs_gw,1129,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_investment_pp_gas_gw,1130,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_investment_pp_geothermal_gw,1131,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_investment_pp_hydropower_gw,34,1.0,1.0,0.0
nemomod_entc_total_annual_max_capacity_investment_pp_nuclear_gw,1132,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_investment_pp_ocean_gw,1133,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_investment_pp_oil_gw,1134,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_investment_pp_solar_gw,1135,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_investment_pp_waste_incineration_gw,1136,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_investment_pp_wind_gw,1137,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_pp_biogas_gw,1138,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_pp_biomass_gw,1139,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_pp_coal_ccs_gw,1140,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_pp_coal_gw,1141,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_pp_gas_ccs_gw,1142,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_pp_gas_gw,1143,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_pp_geothermal_gw,1144,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_pp_hydropower_gw,1145,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_pp_nuclear_gw,1146,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_pp_ocean_gw,1147,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_pp_oil_gw,1148,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_pp_solar_gw,1149,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_pp_waste_incineration_gw,1150,1.0,1.0,-999.0
nemomod_entc_total_annual_max_capacity_pp_wind_gw,1151,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_investment_pp_biogas_gw,1152,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_investment_pp_biomass_gw,1153,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_investment_pp_coal_ccs_gw,1154,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_investment_pp_coal_gw,1155,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_investment_pp_gas_ccs_gw,1156,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_investment_pp_gas_gw,1157,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_investment_pp_geothermal_gw,1158,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_investment_pp_hydropower_gw,1159,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_investment_pp_nuclear_gw,1160,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_investment_pp_ocean_gw,1161,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_investment_pp_oil_gw,1162,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_investment_pp_solar_gw,1163,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_investment_pp_waste_incineration_gw,1164,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_investment_pp_wind_gw,1165,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_pp_biogas_gw,1166,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_pp_biomass_gw,1167,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_pp_coal_ccs_gw,1168,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_pp_coal_gw,1169,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_pp_gas_ccs_gw,1170,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_pp_gas_gw,1171,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_pp_geothermal_gw,1172,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_pp_hydropower_gw,1173,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_pp_nuclear_gw,1174,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_pp_ocean_gw,1175,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_pp_oil_gw,1176,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_pp_solar_gw,1177,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_pp_waste_incineration_gw,1178,1.0,1.0,-999.0
nemomod_entc_total_annual_min_capacity_pp_wind_gw,1179,1.0,1.0,-999.0
nemomod_entc_variable_cost_pp_biogas_usd_per_mwh,1180,1.0,1.0,4.51
nemomod_entc_variable_cost_pp_biomass_usd_per_mwh,1181,1.0,1.0,5.06
nemomod_entc_variable_cost_pp_coal_ccs_usd_per_mwh,1182,1.0,1.0,11.49
nemomod_entc_variable_cost_pp_coal_usd_per_mwh,1183,1.0,1.0,4.71
nemomod_entc_variable_cost_pp_gas_ccs_usd_per_mwh,1184,1.0,1.0,6.11
nemomod_entc_variable_cost_pp_gas_usd_per_mwh,1185,1.0,1.0,2.32
nemomod_entc_variable_cost_pp_geothermal_usd_per_mwh,1186,1.0,1.0,1.21
nemomod_entc_variable_cost_pp_hydropower_usd_per_mwh,1187,1.0,1.0,1.46
nemomod_entc_variable_cost_pp_nuclear_usd_per_mwh,1188,1.0,1.0,2.81
nemomod_entc_variable_cost_pp_ocean_usd_per_mwh,1189,1.0,1.0,3.22
nemomod_entc_variable_cost_pp_oil_usd_per_mwh,1190,1.0,1.0,3.22
nemomod_entc_variable_cost_pp_solar_usd_per_mwh,1191,1.0,1.0,0.0
nemomod_entc_variable_cost_pp_waste_incineration_usd_per_mwh,1192,1.0,1.0,3.22
nemomod_entc_variable_cost_pp_wind_usd_per_mwh,1193,1.0,1.0,0.0
nemomod_entc_variable_cost_st_batteries_usd_per_mwh,1194,1.0,1.0,0.3
nemomod_entc_variable_cost_st_compressed_air_usd_per_mwh,1195,1.0,1.0,0.5125
nemomod_entc_variable_cost_st_flywheels_usd_per_mwh,1196,1.0,1.0,0.0
nemomod_entc_variable_cost_st_pumped_hydro_usd_per_mwh,1197,1.0,1.0,1.814
net_imports_cement_clinker_tonne,1198,1.0,1.0,729431.0313636364
occrate_trns_passenger_per_vehicle_aviation,1199,1.0,1.0,115.5
occrate_trns_passenger_per_vehicle_human_powered,1200,1.0,1.0,1.0
occrate_trns_passenger_per_vehicle_powered_bikes,1201,1.0,1.0,1.0
occrate_trns_passenger_per_vehicle_public,1202,1.0,1.0,78.3467142857143
occrate_trns_passenger_per_vehicle_rail_passenger,1203,1.0,1.0,132.571428571429
occrate_trns_passenger_per_vehicle_road_heavy_regional,1204,1.0,1.0,24.122
occrate_trns_passenger_per_vehicle_road_light,35,1.0,1.0,1.6808
occrate_trns_passenger_per_vehicle_water_borne,1205,1.0,1.0,15.0
occrateinit_gnrl_occupancy,1206,1.0,1.0,3.61
oxf_waso_average_landfilled,1207,1.0,1.0,0.01
param_wali_f_noncon,1208,1.0,1.0,1.04
param_wali_n_hh_scalar,1209,1.0,1.0,1.1
physparam_krem_sludge_factor_treated_advanced_aerobic,1210,1.39,0.46,0.865
physparam_krem_sludge_factor_treated_secondary_aerobic,1211,1.39,0.46,0.865
physparam_lvst_bo_buffalo_kg_ch4_kg_manure,1212,1.0,1.0,0.065078848633
physparam_lvst_bo_cattle_dairy_kg_ch4_kg_manure,1213,1.0,1.0,0.11960693218745
physparam_lvst_bo_cattle_nondairy_kg_ch4_kg_manure,1214,1.0,1.0,0.1075185280433
physparam_lvst_bo_chickens_kg_ch4_kg_manure,1215,1.0,1.0,0.20553398396415
physparam_lvst_bo_goats_kg_ch4_kg_manure,1216,1.0,1.0,0.1079542305106
physparam_lvst_bo_horses_kg_ch4_kg_manure,1217,1.0,1.0,0.1893956694924
physparam_lvst_bo_mules_kg_ch4_kg_manure,1218,1.0,1.0,0.19648288169125
physparam_lvst_bo_pigs_kg_ch4_kg_manure,1219,1.0,1.0,0.2680962079867
physparam_lvst_bo_sheep_kg_ch4_kg_manure,1220,1.0,1.0,0.1148174305712
physparam_wali_bo_tonne_ch4_tonne_bod,1221,1.2,0.8,0.6
physparam_wali_bo_tonne_ch4_tonne_cod,1222,1.2,0.8,0.25
physparam_wali_daily_kg_bod_per_capita,1223,1.22,0.78,0.045
physparam_wali_p_per_bod,1224,1.6,0.8,0.05
physparam_wali_p_per_cod,1225,1.6,0.8,0.025
physparam_wali_tonne_cod_per_mmm_gdp,1226,2.17,0.37,1000.0
physparam_wali_tow_dom_generation_correction_factor,1227,1.2,0.8,1.25
physparam_waso_k_chemical_industrial,1228,1.0,1.0,0.094
physparam_waso_k_food,1229,1.0,1.0,0.183
physparam_waso_k_glass,1230,1.0,1.0,0.0
physparam_waso_k_metal,1231,1.0,1.0,0.0
physparam_waso_k_nappies,1232,1.0,1.0,0.096
physparam_waso_k_other,1233,1.0,1.0,0.0
physparam_waso_k_paper,1234,1.0,1.0,0.054
physparam_waso_k_plastic,1235,1.0,1.0,0.0
physparam_waso_k_rubber_leather,1236,1.0,1.0,0.0
physparam_waso_k_sludge,1237,1.0,1.0,0.183
physparam_waso_k_textiles,1238,1.0,1.0,0.054
physparam_waso_k_wood,1239,1.0,1.0,0.028
physparam_waso_k_yard,1240,1.0,1.0,0.096
pij_lndu_croplands_to_croplands,36,1.0,1.0,0.9989585341289297
pij_lndu_croplands_to_forests_mangroves,36,1.0,1.0,0.0
pij_lndu_croplands_to_forests_primary,36,1.0,1.0,0.0
pij_lndu_croplands_to_forests_secondary,36,1.0,1.0,0.0
pij_lndu_croplands_to_grasslands,36,1.0,1.0,0.0010414658710703
pij_lndu_croplands_to_other,36,1.0,1.0,0.0
pij_lndu_croplands_to_settlements,36,1.0,1.0,0.0
pij_lndu_croplands_to_wetlands,36,1.0,1.0,0.0
pij_lndu_forests_mangroves_to_croplands,37,1.0,1.0,0.012038037
pij_lndu_forests_mangroves_to_forests_mangroves,37,1.0,1.0,0.987961963
pij_lndu_forests_mangroves_to_forests_primary,37,1.0,1.0,0.0
pij_lndu_forests_mangroves_to_forests_secondary,37,1.0,1.0,0.0
pij_lndu_forests_mangroves_to_grasslands,37,1.0,1.0,0.0
pij_lndu_forests_mangroves_to_other,37,1.0,1.0,0.0
pij_lndu_forests_mangroves_to_settlements,37,1.0,1.0,0.0
pij_lndu_forests_mangroves_to_wetlands,37,1.0,1.0,0.0
pij_lndu_forests_primary_to_croplands,38,1.0,1.0,0.0005655917381036
pij_lndu_forests_primary_to_forests_mangroves,38,1.0,1.0,0.0
pij_lndu_forests_primary_to_forests_primary,38,1.0,1.0,0.9863673720442114
pij_lndu_forests_primary_to_forests_secondary,38,1.0,1.0,0.0016081222614318
pij_lndu_forests_primary_to_grasslands,38,1.0,1.0,0.0072503814172161
pij_lndu_forests_primary_to_other,38,1.0,1.0,0.0017715699239947
pij_lndu_forests_primary_to_settlements,38,1.0,1.0,0.0023091531495107
pij_lndu_forests_primary_to_wetlands,38,1.0,1.0,0.0001278094655315
pij_lndu_forests_secondary_to_croplands,39,1.0,1.0,0.00804
pij_lndu_forests_secondary_to_forests_mangroves,39,1.0,1.0,0.0
pij_lndu_forests_secondary_to_forests_primary,39,1.0,1.0,0.0
pij_lndu_forests_secondary_to_forests_secondary,39,1.0,1.0,0.99196
pij_lndu_forests_secondary_to_grasslands,39,1.0,1.0,0.0
pij_lndu_forests_secondary_to_other,39,1.0,1.0,0.0
pij_lndu_forests_secondary_to_settlements,39,1.0,1.0,0.0
pij_lndu_forests_secondary_to_wetlands,39,1.0,1.0,0.0
pij_lndu_grasslands_to_croplands,40,1.0,1.0,0.0017798136247447
pij_lndu_grasslands_to_forests_mangroves,40,1.0,1.0,0.0
pij_lndu_grasslands_to_forests_primary,40,1.0,1.0,0.0
pij_lndu_grasslands_to_forests_secondary,40,1.0,1.0,0.0
pij_lndu_grasslands_to_grasslands,40,1.0,1.0,0.9982201863752552
pij_lndu_grasslands_to_other,40,1.0,1.0,0.0
pij_lndu_grasslands_to_settlements,40,1.0,1.0,0.0
pij_lndu_grasslands_to_wetlands,40,1.0,1.0,0.0
pij_lndu_other_to_croplands,41,1.0,1.0,0.0011559622426345
pij_lndu_other_to_forests_mangroves,41,1.0,1.0,0.0004653939685244
pij_lndu_other_to_forests_primary,41,1.0,1.0,0.0
pij_lndu_other_to_forests_secondary,41,1.0,1.0,0.0002452060555184
pij_lndu_other_to_grasslands,41,1.0,1.0,0.000980745057079
pij_lndu_other_to_other,41,1.0,1.0,0.9969876346643158
pij_lndu_other_to_settlements,41,1.0,1.0,0.0001529327405827
pij_lndu_other_to_wetlands,41,1.0,1.0,1.212527134503406e-05
pij_lndu_settlements_to_croplands,42,1.0,1.0,0.00444
pij_lndu_settlements_to_forests_mangroves,42,1.0,1.0,0.0
pij_lndu_settlements_to_forests_primary,42,1.0,1.0,0.0
pij_lndu_settlements_to_forests_secondary,42,1.0,1.0,0.0
pij_lndu_settlements_to_grasslands,42,1.0,1.0,0.0
pij_lndu_settlements_to_other,42,1.0,1.0,0.0
pij_lndu_settlements_to_settlements,42,1.0,1.0,0.99556
